FECHA;CPI_US;IPI_US;VIX;GDP;M3_USA;TOTRES;NONBOR;FEDERAL_RATE;SHADOW_RATE;BANREP_RATE;ITCR;IPP;VAR_IPP_COL;IPC_COL;VAR_IPC_COL;IPI_COL;IC.bono;IC.neta;IED.neta;IMPORTACIONES;EXPORTACIONES;PIB;M3_COL;BRENT;CAFE;TC
1/07/14;100.202900;105.615700;16.950000;5884.263300;94.972100;2759.000000;2758.800000;0.080000;-2.836700;0.040000;97.460000;98.140000;-0.120000;81.730000;2.890000;157.731800;548268805.900000;-1001400654.000000;-1107268178.000000;1583.655600;1266.416400;65273714107941.000000;91.182500;106.983000;195.050000;1858.400000
1/08/14;100.186900;105.498600;11.980000;5909.850600;95.214800;2842.000000;2841.800000;0.070000;-2.892600;0.042500;98.820000;99.610000;2.730000;81.900000;3.020000;147.793700;541269585.400000;-1003337412.000000;-1097678503.000000;1149.302100;1380.238900;65460920359245.000000;91.822700;101.922400;195.750000;1899.070000
1/09/14;100.194100;105.813800;16.310000;5927.543200;95.500700;2814.500000;2814.200000;0.070000;-2.805100;0.045000;101.700000;100.130000;0.980000;82.010000;2.860000;159.514000;536711417.700000;-999479878.900000;-1073944084.000000;1667.998100;1353.603500;65640595929136.000000;92.123300;97.336400;193.350000;1971.340000
1/10/14;100.174200;105.835700;14.030000;5937.341100;95.994300;2760.300000;2760.100000;0.070000;-2.801700;0.045000;105.120000;99.720000;1.940000;82.140000;3.290000;156.227000;534594302.600000;-989828053.000000;-1036064920.000000;1480.622100;1068.921800;65812740817612.000000;92.746100;87.269600;188.000000;2047.030000
1/11/14;99.985700;106.663400;13.330000;5949.262800;96.320100;2575.100000;2575.000000;0.080000;-2.768300;0.045000;108.260000;98.950000;0.370000;82.250000;3.650000;150.378700;534918240.200000;-974381935.000000;-984041012.300000;1507.450400;987.669400;65977355024674.000000;93.481300;78.438000;186.650000;2127.250000
1/12/14;99.677200;106.508500;19.200000;5963.308100;96.963300;2665.900000;2665.800000;0.060000;-2.420700;0.045000;117.440000;100.000000;4.570000;82.470000;3.660000;150.553200;537683230.500000;-953141524.700000;-917872360.200000;1445.578300;1194.968700;66134438550323.000000;93.994400;62.163000;166.600000;2344.230000
1/01/15;99.042300;105.980600;20.970000;5979.477200;97.495900;2745.600000;2745.500000;0.060000;-2.268800;0.045000;117.740000;101.020000;1.020000;83.000000;3.820000;131.505400;542889273.500000;-926106822.100000;-837558963.800000;1828.004900;658.840900;66283991394557.000000;94.768300;48.416800;161.900000;2397.690000
1/02/15;99.293300;105.442500;13.340000;5999.761300;98.496500;2556.100000;2556.100000;0.060000;-1.973600;0.045000;114.960000;102.760000;1.730000;83.960000;4.360000;145.853800;543026658.800000;-898501601.100000;-766882550.700000;1040.101900;897.262900;66431493943497.000000;95.811900;57.930500;136.750000;2420.380000
1/03/15;99.560800;105.146400;15.290000;6024.160500;98.636900;2732.900000;2732.800000;0.060000;-1.808400;0.045000;120.340000;105.020000;4.750000;84.450000;4.560000;151.874700;538095386.300000;-870325861.600000;-705843120.900000;1473.341800;966.082200;66576946197143.000000;96.671400;55.791400;132.900000;2586.580000
1/04/15;99.664600;104.527200;14.550000;6052.674900;99.029200;2756.700000;2756.700000;0.080000;-1.595000;0.045000;116.230000;103.420000;2.320000;84.900000;4.640000;162.204600;528095456.000000;-841579603.600000;-654440674.400000;1277.943500;864.170400;66720348155494.000000;97.211200;59.389500;136.550000;2495.360000
1/05/15;99.993200;104.074200;13.840000;6076.191600;99.300900;2641.700000;2641.600000;0.080000;-1.433600;0.045000;114.570000;101.940000;-0.440000;85.120000;4.410000;147.721900;513026868.000000;-812262827.200000;-612675211.300000;1334.312000;926.225000;66861699818552.000000;98.289900;64.561400;126.150000;2439.090000
1/06/15;100.270000;103.717400;18.230000;6094.710500;99.677400;2611.100000;2611.000000;0.080000;-1.402000;0.045000;120.010000;102.760000;7.060000;85.210000;4.420000;145.445600;492889622.100000;-782375532.300000;-580546731.400000;1204.485800;889.744900;67001001186315.000000;99.519800;62.345900;130.650000;2554.940000
1/07/15;100.429100;104.324300;12.120000;6108.231900;100.109500;2649.300000;2649.100000;0.080000;-1.288200;0.045000;127.650000;104.150000;1.350000;85.370000;4.460000;159.897100;467683718.500000;-751917718.900000;-558055234.900000;1416.481200;899.856600;67138252258784.000000;100.261200;55.865700;125.250000;2731.900000
1/08/15;100.428700;104.162100;28.430000;6117.294500;100.533300;2666.100000;2665.800000;0.080000;-0.920600;0.045000;139.170000;106.530000;2.290000;85.780000;4.740000;153.023800;437409157.200000;-720889387.000000;-545200721.600000;1227.745500;760.548700;67273453035959.000000;101.431100;46.994300;120.550000;3023.290000
1/09/15;100.202900;103.776800;24.500000;6121.898600;100.994500;2701.300000;2701.000000;0.070000;-0.742100;0.047500;139.720000;107.630000;2.540000;86.390000;5.350000;164.506200;402065938.000000;-689290536.700000;-541983191.700000;1283.025800;831.817800;67406603517840.000000;102.748700;47.234500;121.350000;3073.120000
1/10/15;100.302100;103.397600;15.070000;6122.044000;101.259600;2725.900000;2725.700000;0.070000;-0.532400;0.047500;133.570000;109.530000;2.870000;86.980000;5.890000;160.206700;361654061.100000;-657121167.900000;-548402645.100000;1234.008900;757.862400;67537703704426.000000;103.811400;48.124100;120.950000;2937.850000
1/11/15;100.421900;102.686600;16.130000;6125.248100;102.000900;2660.300000;2660.200000;0.080000;-0.005000;0.055000;134.490000;111.190000;1.520000;87.510000;6.390000;161.109500;316173526.400000;-624381280.600000;-564459081.800000;1085.790600;575.490300;67666753595718.000000;104.486000;44.417100;116.900000;2996.670000
1/12/15;100.313900;102.101400;18.210000;6131.510900;102.465400;2481.200000;2481.100000;0.200000;0.257300;0.057500;144.040000;114.080000;2.600000;88.050000;6.770000;157.412400;265624334.000000;-591070874.800000;-590152501.800000;1178.138100;783.526700;67793753191716.000000;104.989000;37.721700;126.700000;3244.510000
1/01/16;100.341700;102.952500;20.200000;6140.832300;103.528300;2440.000000;2439.900000;0.290000;0.401900;0.057500;142.420000;118.100000;3.520000;89.190000;7.450000;141.821300;210006483.800000;-557189950.600000;-625482905.100000;1112.228200;690.441900;67918702492420.000000;105.817400;30.803300;116.350000;3284.030000
1/02/16;100.209700;102.222500;20.550000;6155.077400;104.162400;2510.900000;2510.800000;0.290000;0.525900;0.062500;144.870000;118.580000;0.920000;90.330000;7.590000;155.173400;164028382.900000;-524669816.800000;-659040054.400000;985.993900;823.775000;68037420731042.000000;106.725100;33.198100;112.650000;3357.500000
1/03/16;100.410500;101.415500;13.950000;6174.246200;104.690900;2519.700000;2519.700000;0.250000;0.506500;0.065000;136.440000;119.690000;5.210000;91.180000;7.980000;152.893000;127690031.300000;-493510473.600000;-690823949.600000;1029.803200;848.930900;68149907907581.000000;107.744400;39.071700;127.450000;3145.260000
1/04/16;100.767000;101.516700;15.700000;6198.338700;105.433000;2487.000000;2486.900000;0.300000;0.407800;0.065000;130.530000;121.510000;1.520000;91.630000;7.930000;177.029700;100991429.100000;-463711920.800000;-720834590.600000;1003.411600;788.119600;68256164022038.000000;108.741900;42.247600;120.850000;2998.710000
1/05/16;101.022300;101.429800;14.190000;6219.659600;106.004700;2443.800000;2443.700000;0.290000;0.484200;0.072500;128.820000;124.110000;2.480000;92.100000;8.200000;155.474600;83932576.200000;-435274158.500000;-749071977.700000;864.479200;1024.832400;68356189074414.000000;109.474400;47.132700;121.550000;2988.380000
1/06/16;101.319300;101.874700;15.630000;6238.208700;106.566500;2427.500000;2427.300000;0.300000;0.418000;0.075000;127.990000;126.010000;1.670000;92.540000;8.600000;155.101600;76513472.650000;-408197186.700000;-775536110.600000;874.469900;947.821800;68449983064707.000000;109.952600;48.478200;144.100000;2991.680000
1/07/16;101.305400;102.132500;11.870000;6253.986100;107.054300;2371.200000;2371.000000;0.300000;0.470300;0.075000;126.180000;126.790000;0.620000;93.020000;8.970000;150.078600;78734118.440000;-382481005.400000;-800226989.500000;821.625100;810.000400;68537545992918.000000;110.565000;45.071000;146.200000;2963.990000
1/08/16;101.509600;102.040700;13.420000;6272.780600;107.780600;2413.500000;2413.300000;0.300000;0.449900;0.077500;127.080000;117.750000;0.110000;92.730000;8.100000;168.763000;90594513.560000;-358125614.600000;-823144614.300000;1130.714100;908.320500;68618877859047.000000;111.314300;46.144300;145.900000;2963.820000
1/09/16;101.709200;102.047700;13.290000;6294.592200;108.288400;2325.100000;2324.900000;0.290000;0.510300;0.077500;124.900000;116.140000;0.110000;92.680000;7.270000;172.135700;112094658.000000;-335131014.300000;-844288985.000000;994.618400;794.041100;68693978663094.000000;111.881200;46.188600;151.550000;2921.150000
1/10/16;101.950900;102.248500;17.060000;6319.420900;108.858500;2156.100000;2155.900000;0.310000;0.522700;0.077500;125.530000;115.840000;3.960000;92.620000;6.480000;161.075200;143234551.800000;-313497204.500000;-863660101.600000;891.962100;800.256900;68762848405058.000000;112.019200;49.732400;164.150000;2932.610000
1/11/16;102.099400;102.050700;13.330000;6344.207400;109.442700;2201.700000;2201.600000;0.310000;0.429300;0.077500;131.260000;115.830000;3.930000;92.730000;5.960000;164.499400;184014194.900000;-293224185.200000;-881257964.200000;1176.025900;934.852500;68825487084941.000000;112.457200;46.435900;147.500000;3106.400000
1/12/16;102.402800;102.928100;14.040000;6368.951700;109.685300;2095.300000;2095.200000;0.550000;0.422200;0.075000;125.890000;115.700000;-0.110000;93.110000;5.750000;162.084800;234433587.400000;-274311956.400000;-897082572.700000;1068.916000;988.404700;68881894702742.000000;112.907300;54.066400;137.050000;3009.530000
1/01/17;102.826800;103.036600;11.990000;6393.653900;110.321000;2158.500000;2158.500000;0.560000;0.379200;0.075000;122.830000;117.500000;1.560000;94.070000;5.470000;142.667600;294492729.200000;-256760518.000000;-911133927.100000;957.356400;846.836000;68932071258460.000000;113.574200;54.892700;149.550000;2944.650000
1/02/17;102.958000;102.647900;12.920000;6413.947800;110.867000;2302.900000;2302.900000;0.570000;0.391100;0.072500;120.170000;116.340000;-0.060000;95.010000;5.180000;151.184000;341691807.700000;-238140690.900000;-919192748.800000;1090.987200;810.552500;68989798486280.000000;114.291000;55.493500;140.700000;2881.680000
1/03/17;102.828500;103.343000;12.370000;6429.833400;111.451200;2387.800000;2387.800000;0.820000;0.636000;0.070000;122.790000;117.570000;1.060000;95.460000;4.690000;160.713600;376030822.800000;-218452474.900000;-921259037.700000;1217.262900;919.373100;69055076386202.000000;114.367100;51.968300;139.300000;2943.490000
1/04/17;102.970700;104.272100;10.820000;6441.310800;111.994700;2344.800000;2344.800000;0.830000;0.846400;0.070000;120.220000;117.100000;1.300000;95.910000;4.660000;164.180300;397509774.700000;-197695870.200000;-917332793.900000;1325.598300;807.581300;69127904958225.000000;115.411900;53.063500;131.050000;2873.550000
1/05/17;102.915000;104.412900;10.410000;6458.005000;112.441000;2288.900000;2288.900000;0.830000;1.029000;0.062500;122.370000;116.110000;0.230000;96.120000;4.370000;155.092200;406128663.200000;-175870876.600000;-907414017.400000;1036.931300;1096.433300;69208284202350.000000;116.183700;50.870900;129.350000;2924.000000
1/06/17;103.021700;104.584900;11.180000;6479.916200;112.671200;2269.700000;2269.600000;1.060000;1.056200;0.062500;123.510000;115.760000;0.120000;96.230000;3.990000;153.140100;401887488.400000;-152977494.300000;-891502708.100000;850.653300;874.489900;69296214118576.000000;116.427600;46.894500;124.050000;2958.360000
1/07/17;103.084600;104.542700;10.260000;6507.044300;113.169800;2296.900000;2296.800000;1.070000;1.079700;0.055000;128.040000;115.490000;6.160000;96.180000;3.400000;160.382000;384786250.300000;-129015723.100000;-869598866.000000;942.233200;819.447500;69391694706905.000000;117.227700;48.690000;139.250000;3038.760000
1/08/17;103.496400;104.047500;10.590000;6537.865100;113.631800;2407.200000;2407.000000;1.070000;1.106300;0.055000;126.260000;115.910000;4.640000;96.320000;3.870000;164.147700;354824948.900000;-103985563.200000;-841702491.300000;1025.293700;872.468300;69494725967334.000000;117.382400;51.369600;128.150000;2972.620000
1/09/17;103.977800;104.050200;9.510000;6572.378600;113.985800;2357.900000;2357.700000;1.060000;1.104500;0.052500;124.740000;114.510000;2.730000;96.360000;3.970000;168.308400;312003584.100000;-77887014.440000;-807813583.700000;823.626100;730.763500;69605307899866.000000;117.615100;55.162900;128.050000;2918.490000
1/10/17;104.030500;105.628700;10.180000;6610.584900;114.422100;2310.900000;2310.800000;1.070000;1.156600;0.050000;125.680000;115.210000;2.700000;96.370000;4.050000;160.689600;256322156.100000;-50720076.880000;-767932143.500000;962.944600;872.482500;69723440504499.000000;118.264400;57.617700;125.100000;2955.060000
1/11/17;104.352400;106.193000;11.280000;6646.688600;114.630700;2378.300000;2378.200000;1.070000;1.283600;0.047500;128.380000;125.790000;9.240000;96.550000;4.120000;164.286200;187780664.700000;-22484750.520000;-722058170.500000;934.243100;845.769100;69849123781234.000000;118.990600;62.575500;126.300000;3013.170000
1/12/17;104.569300;106.536000;11.040000;6680.689500;114.977200;2309.800000;2309.700000;1.330000;1.408500;0.045000;127.500000;126.220000;0.340000;96.920000;4.090000;160.249400;106379110.000000;6818964.638000;-670191664.700000;929.012700;1123.307300;69982357730070.000000;120.269400;64.211900;126.200000;2991.420000
1/01/18;104.978100;106.265500;13.540000;6712.587900;115.165900;2281.000000;2281.000000;1.340000;1.399500;0.045000;123.570000;127.540000;1.050000;97.530000;3.680000;142.927600;12117491.970000;37191068.600000;-612332626.200000;999.095700;1053.439900;70123142351008.000000;120.924900;68.986500;121.850000;2867.680000
1/02/18;105.256200;106.641900;19.850000;6746.675300;115.451800;2305.300000;2305.200000;1.350000;1.546000;0.045000;120.800000;123.940000;0.440000;98.220000;3.370000;153.251900;-68885885.180000;63528801.590000;-564541794.600000;875.937100;859.631200;70273823848890.000000;120.985400;65.422000;121.050000;2860.000000
1/03/18;105.230000;107.251900;19.970000;6782.951900;115.949500;2230.900000;2230.900000;1.670000;1.646300;0.042500;120.230000;124.770000;1.080000;98.450000;3.140000;158.751600;-136631021.500000;85832163.610000;-526819170.000000;1152.834400;812.811400;70434402223717.000000;121.485900;66.445500;118.150000;2852.460000
1/04/18;105.459500;108.222300;15.930000;6821.417500;116.252900;2151.000000;2151.000000;1.690000;1.705100;0.042500;116.300000;128.570000;3.050000;98.910000;3.130000;181.885400;-191117916.900000;104101154.700000;-499164752.200000;1006.732900;1157.257900;70604877475487.000000;121.813000;71.627600;120.650000;2765.960000
1/05/18;105.747700;107.363900;15.430000;6853.134100;116.798800;2086.600000;2086.500000;1.700000;1.769200;0.042500;118.410000;138.090000;7.400000;99.160000;3.160000;159.780300;-232346571.500000;118335774.800000;-481578541.400000;1175.505800;856.928900;70785249604201.000000;122.078100;76.647000;123.700000;2862.950000
1/06/18;105.973800;108.170700;16.090000;6878.101400;117.339800;2052.700000;2052.600000;1.910000;1.890000;0.042500;118.800000;138.220000;0.220000;99.310000;3.200000;155.391900;-260316985.200000;128536023.900000;-474060537.500000;1142.488600;901.043600;70975518609859.000000;122.551900;75.191400;111.500000;2893.220000
1/07/18;106.102900;108.652000;12.830000;6896.319600;117.614100;2014.600000;2014.400000;1.910000;1.918700;0.042500;118.810000;137.100000;0.030000;99.180000;3.120000;165.920400;-275029158.100000;134701902.000000;-476610740.500000;1090.660500;945.137000;71175684492461.000000;123.289100;74.437700;109.900000;2885.550000
1/08/18;106.281400;109.524600;12.860000;6914.315200;117.979700;1976.100000;1975.800000;1.910000;2.010700;0.042500;118.730000;135.720000;0.340000;99.300000;3.100000;171.006000;-276483090.100000;136833409.200000;-489229150.400000;1092.868100;982.009400;71385747252007.000000;124.120000;73.128700;98.100000;2959.570000
1/09/18;106.431600;109.674900;12.120000;6932.088200;118.241500;1938.000000;1937.700000;2.180000;2.165400;0.042500;121.120000;146.710000;8.100000;99.470000;3.230000;173.207100;-264678781.300000;134930545.400000;-511915767.300000;1001.168700;894.245300;71605706888497.000000;124.453400;78.860000;102.450000;3037.800000
1/10/18;106.649300;109.916500;21.230000;6949.638500;118.298800;1895.800000;1895.600000;2.200000;2.299500;0.042500;123.810000;152.630000;4.030000;99.590000;3.330000;169.430100;-239616231.600000;128993310.700000;-544670591.000000;1291.515200;880.845400;71835563401931.000000;124.816700;80.470400;112.700000;3080.480000
1/11/18;106.600800;110.506700;18.070000;6969.260400;118.381900;1840.800000;1840.700000;2.200000;2.403000;0.042500;128.220000;135.390000;0.750000;99.700000;3.270000;171.962400;-201295441.000000;119021704.900000;-587493621.700000;1126.574000;814.880700;72075316792310.000000;125.416900;65.173600;103.250000;3198.130000
1/12/18;106.597000;110.551600;25.420000;6990.954100;119.265300;1759.900000;1759.800000;2.400000;2.530900;0.042500;127.570000;126.640000;1.430000;100.000000;3.180000;158.948900;-149716409.600000;105015728.200000;-640384859.300000;1140.263200;884.128400;72324967059632.000000;126.705100;56.463800;101.850000;3212.480000
1/01/19;106.553500;110.118500;16.570000;7014.719500;119.954200;1707.300000;1707.200000;2.400000;2.494000;0.042500;126.160000;126.140000;1.520000;100.600000;3.150000;146.845800;-84879137.310000;86975380.560000;-703344303.800000;1162.730000;956.090000;72584514203898.000000;127.384600;59.272600;105.900000;3161.910000
1/02/19;106.819800;109.563100;14.780000;7038.448500;120.201000;1713.700000;1713.700000;2.400000;2.455400;0.042500;123.980000;132.570000;5.090000;101.180000;3.010000;157.744700;-25444971.050000;70438395.200000;-761057127.900000;990.220000;941.580000;72822432419475.000000;127.435100;64.134000;95.200000;3115.150000
1/03/19;107.205400;109.681100;13.710000;7062.141100;120.595800;1725.900000;1725.900000;2.430000;2.403500;0.042500;124.650000;134.850000;2.300000;101.620000;3.210000;163.445800;28586089.180000;55404772.150000;-813523331.600000;1124.330000;1195.990000;73038721706364.000000;128.638000;66.411000;94.500000;3125.340000
1/04/19;107.563200;108.988800;13.120000;7085.797400;120.985500;1623.900000;1623.900000;2.450000;2.408700;0.042500;125.830000;144.570000;7.200000;102.120000;3.250000;179.283800;77214043.390000;41874511.400000;-860742915.000000;1139.550000;1384.120000;73233382064563.000000;130.234900;71.196800;91.850000;3155.220000
1/05/19;107.657700;109.226400;18.710000;7109.832700;121.780000;1576.300000;1576.300000;2.400000;2.414500;0.042500;130.810000;150.130000;3.850000;102.440000;3.310000;165.201800;120438891.600000;29847612.960000;-902715878.000000;1170.610000;1142.870000;73406413494074.000000;131.319400;70.526500;104.600000;3310.490000
1/06/19;107.756800;109.277400;15.080000;7134.246900;122.846200;1601.300000;1601.200000;2.400000;2.185700;0.042500;128.790000;138.560000;1.650000;102.710000;3.430000;153.898700;158260633.700000;19324076.820000;-939442220.600000;948.390000;1057.320000;73557815994896.000000;132.127600;63.296000;108.250000;3256.020000
1/07/19;108.045800;109.085200;16.120000;7159.040200;123.506800;1578.600000;1578.500000;2.400000;2.172000;0.042500;127.630000;139.630000;0.860000;102.940000;3.790000;172.091400;190679269.900000;10303902.990000;-970921942.900000;1162.940000;948.130000;73687589567029.000000;133.028000;64.000000;99.650000;3208.110000
1/08/19;108.133200;109.854300;18.980000;7181.039600;124.098500;1586.800000;1586.700000;2.130000;2.020500;0.042500;133.100000;141.210000;1.140000;103.030000;3.750000;171.528900;217694800.000000;2787091.459000;-997155044.800000;1251.620000;950.610000;73795734210473.000000;134.080200;59.247300;93.600000;3412.650000
1/09/19;108.259300;109.472500;16.240000;7200.245200;124.843100;1504.800000;1504.700000;1.900000;1.958400;0.042500;131.490000;145.110000;2.760000;103.260000;3.820000;173.909100;239307224.100000;-3226357.763000;-1018141526.000000;1070.060000;893.240000;73882249925229.000000;135.629600;62.330000;101.150000;3399.620000
1/10/19;108.527700;109.027000;13.220000;7216.656900;125.898500;1547.100000;1547.100000;1.580000;1.655500;0.042500;134.270000;140.080000;0.700000;103.430000;3.860000;173.187700;255516542.100000;-7736444.679000;-1033881387.000000;1103.920000;968.720000;73947136711295.000000;136.671800;59.370000;101.950000;3437.730000
1/11/19;108.778700;110.038800;12.620000;7245.115600;126.740300;1595.200000;1595.200000;1.560000;1.638600;0.042500;133.570000;143.710000;2.590000;103.540000;3.840000;168.501500;266322754.200000;-10743169.290000;-1044374628.000000;1211.930000;857.220000;73990394568673.000000;137.479200;62.744300;118.550000;3411.420000
1/12/19;109.040300;109.652700;13.780000;7285.621500;127.204800;1698.300000;1698.300000;1.550000;1.608800;0.042500;132.540000;145.820000;1.470000;103.800000;3.800000;164.173900;271725860.200000;-12246531.600000;-1049621249.000000;1038.980000;969.770000;74012023497362.000000;137.902000;65.854500;129.700000;3383.000000